wavelength,flux,uncertainty
11.435443878173828,0.13391059637069702,0.00620729723792892
11.454292297363281,0.1328040063381195,0.006433726991410189
11.497538566589355,0.13149204850196838,0.005836392807205492
11.516386032104492,0.1323651820421219,0.005912758070477769
11.559633255004883,0.12938997149467468,0.0060229479493019026
11.57848072052002,0.1280577927827835,0.0074425940370276816
11.62172794342041,0.12705110013484955,0.00592514658046533
11.640575408935547,0.1344066560268402,0.007447287425633577
11.683821678161621,0.12899941205978394,0.006089249050580868
11.702670097351074,0.12762010097503662,0.007139061352867057
11.745916366577148,0.1276683658361435,0.006005537861007955
11.764764785766602,0.1271442472934723,0.0060335062774476336
11.808011054992676,0.12725311517715454,0.005935829259673833
11.826859474182129,0.12661676108837128,0.007369899185199212
11.870105743408203,0.12567515671253204,0.005877219835942842
11.888954162597656,0.12661339342594147,0.007083470547690589
11.93220043182373,0.12594562768936157,0.005944654825976021
11.951048851013184,0.12469539046287537,0.006203706150358832
11.994295120239258,0.11952832341194153,0.0061025212822242575
12.013143539428711,0.12322180718183517,0.007060551040818273
12.056390762329102,0.1291206181049347,0.006185730110504337
12.075238227844238,0.12813971936702728,0.006141182296594037
12.118485450744629,0.1204497218132019,0.006147664597227146
12.137332916259766,0.11607388406991959,0.006151236054647878
12.180580139160156,0.11739706993103027,0.006600027348428186
12.199427604675293,0.12016578018665314,0.0077349327728170976
12.242674827575684,0.12030382454395294,0.006998466760655509
12.26152229309082,0.11961586028337479,0.006820140321137095
12.304770469665527,0.11621304601430893,0.006384614083873825
12.323617935180664,0.1110156700015068,0.007232351553955325
12.366865158081055,0.11480231583118439,0.00655705032770071
12.385712623596191,0.11393814533948898,0.0075709368640875605
12.428960800170898,0.11542855203151703,0.007063531340625593
12.447808265686035,0.11484047025442123,0.006518051089090971
12.49105453491211,0.11056563258171082,0.006555727648400291
12.509902954101562,0.11231080442667007,0.007124965824479442
12.55315113067627,0.11717597395181656,0.0064835143248087295
12.571998596191406,0.11415586620569229,0.0066130420382755776
12.615245819091797,0.11097190529108047,0.006203120908059104
12.634093284606934,0.11122891306877136,0.0062337289803134684
12.67734146118164,0.11047360301017761,0.006463230306897628
12.696188926696777,0.10760276019573212,0.006435660805232047
12.739437103271484,0.10948485136032104,0.0065288781578461096
12.758284568786621,0.10988552123308182,0.006732103014660426
12.801531791687012,0.10787098854780197,0.0062738844426718605
12.820380210876465,0.10868016630411148,0.0062269650713650225
12.863627433776855,0.1105375736951828,0.00631593690595465
12.882474899291992,0.11135348677635193,0.006378631436287881
12.9257230758667,0.10514155775308609,0.006389482060386429
12.944570541381836,0.10691479593515396,0.006995441730155431
12.987818717956543,0.11087089776992798,0.006545530154235026
13.00666618347168,0.10458938777446747,0.006673490316168893
13.049914360046387,0.10932324826717377,0.007335946905478528
13.068761825561523,0.1036219596862793,0.0066830065838662765
13.11201000213623,0.1098237931728363,0.006708054263346414
13.130857467651367,0.10129542648792267,0.00730549724522568
13.174105644226074,0.11059481650590897,0.006916730441473052
13.192953109741211,0.10278697311878204,0.007452311654782024
13.236201286315918,0.10596756637096405,0.007312942636175946
13.255048751831055,0.10384979099035263,0.007569463389170992
13.298297882080078,0.10361971706151962,0.0070480733537612965
13.317145347595215,0.10017649829387665,0.007177140656278097
13.360393524169922,0.10353554040193558,0.007039556662176958
13.379240989685059,0.10452429205179214,0.007269154627602855
13.422489166259766,0.10237845778465271,0.007084239761611686
13.441336631774902,0.102635458111763,0.007456610758246672
13.48458480834961,0.10195310413837433,0.007322735144739294
13.503432273864746,0.10355237871408463,0.008161389648828194
13.54668140411377,0.09993745386600494,0.007181993107766116
13.565528869628906,0.09824502468109131,0.007177456722265903
13.608777046203613,0.09647402912378311,0.007132163556733679
13.627625465393066,0.10036392509937286,0.007722154168365198
13.670873641967773,0.10218092799186707,0.007645890791791366
13.68972110748291,0.09896329045295715,0.008106252031611158
13.732969284057617,0.09939874708652496,0.007454563300422097
13.751816749572754,0.09911032021045685,0.007637059316255177
13.795065879821777,0.09844815731048584,0.008053666183794807
13.813913345336914,0.09812045097351074,0.007929494876724494
13.857162475585938,0.09726637601852417,0.0076584281677117005
13.876009941101074,0.09698804467916489,0.007856925861938625
13.919258117675781,0.09798689931631088,0.007956923086218693
13.938105583190918,0.0979689359664917,0.00837165336119455
13.981354713439941,0.09460876882076263,0.007975619913210509
14.000202178955078,0.09709691256284714,0.009309649295220525
14.002012252807617,0.09728600084781647,0.005578143060194853
14.072745323181152,0.09282299876213074,0.005517432917580421
14.09370231628418,0.09526299685239792,0.005046795617022746
14.164437294006348,0.0969650000333786,0.004528078621225563
14.185392379760742,0.09585800021886826,0.0037620340243012156
14.25613021850586,0.09391199797391891,0.005314388487869512
14.277082443237305,0.09396100044250488,0.005491697096526719
14.347823143005371,0.09241700172424316,0.003354908344500636
14.368773460388184,0.09545200318098068,0.0036993871114010222
14.439515113830566,0.0943249985575676,0.003307826325549756
14.460463523864746,0.0939909964799881,0.0036263586419437335
14.531208038330078,0.09360600262880325,0.003042004109135949
14.552154541015625,0.09088599681854248,0.0031817727762994013
14.62290096282959,0.0917539969086647,0.0032519872385973476
14.643845558166504,0.09057100117206573,0.003226876198430922
14.714592933654785,0.09096100181341171,0.003998963115608845
14.735536575317383,0.09144599735736847,0.0033262508925214884
14.806285858154297,0.08907300233840942,0.003466973608206443
14.827227592468262,0.0885310024023056,0.003494186743721635
14.897977828979492,0.08939699828624725,0.0031093552386306715
14.918919563293457,0.08913599699735641,0.003126202008827964
14.989669799804688,0.08555799722671509,0.002772525924134885
15.010610580444336,0.0891449972987175,0.003721954862703201
15.0813627243042,0.0868690013885498,0.002917976524922708
15.102302551269531,0.08659499883651733,0.003467923442061546
15.173054695129395,0.08676999807357788,0.002817176778265787
15.19399356842041,0.08529599756002426,0.002807396124525358
15.264747619628906,0.08543000370264053,0.0028441900428768816
15.285685539245605,0.08381599932909012,0.002948958290651124
15.356439590454102,0.08629100024700165,0.002708839603963291
15.377378463745117,0.08742000162601471,0.0028049474148368627
15.448131561279297,0.08496399968862534,0.003062663056883666
15.469070434570312,0.08496999740600586,0.003106012556317183
15.539823532104492,0.08697099983692169,0.002557669446977072
15.560762405395508,0.08527600020170212,0.0026043089294475034
15.631516456604004,0.08597800135612488,0.003273402816642034
15.652454376220703,0.08508499711751938,0.0035538808364940994
15.723207473754883,0.08122199773788452,0.0025191697044859842
15.744147300720215,0.08229199796915054,0.0026537251176412375
15.814900398254395,0.08233299851417542,0.0026712910736196457
15.835840225219727,0.0824429988861084,0.0027495092289352295
15.90659236907959,0.08276399970054626,0.0027561649079835553
15.927532196044922,0.08164999634027481,0.00368175202858639
15.998284339904785,0.07891499996185303,0.0028839424404796987
16.01922607421875,0.08422400057315826,0.0030354521903663712
16.089975357055664,0.07889900356531143,0.0029187978689864773
16.110918045043945,0.07848300039768219,0.002958379624050977
16.18166732788086,0.07554499804973602,0.003036816425139985
16.202611923217773,0.07688400149345398,0.003537746457845729
16.273359298706055,0.08027900010347366,0.003137467290666151
16.2943058013916,0.08123499900102615,0.003512216109524014
16.36505126953125,0.07704299688339233,0.003636974979292544
16.385997772216797,0.07544299960136414,0.0037547794875331894
16.456743240356445,0.07679399847984314,0.0035443811871749913
16.477691650390625,0.07703699916601181,0.004377119829294144
16.54843521118164,0.07645399868488312,0.0034749397117072407
16.569385528564453,0.07539399713277817,0.0036314446161273065
16.640127182006836,0.07469099760055542,0.0033277489388474006
16.66107940673828,0.07470700144767761,0.0034176023759355037
16.73181915283203,0.07458499819040298,0.002927164156654013
16.75277328491211,0.07436300069093704,0.0030832140697655097
16.823511123657227,0.07293300330638885,0.00297617775006803
16.844467163085938,0.07071900367736816,0.003180790153405282
16.91520118713379,0.07280299812555313,0.0038214115193211003
16.936161041259766,0.07360299676656723,0.003358823305861742
17.006893157958984,0.07030700147151947,0.003776203516761246
17.027856826782227,0.07569800317287445,0.003292688415261912
17.09858512878418,0.07489900290966034,0.003268239128338072
17.119550704956055,0.0748940035700798,0.0035894552511488427
17.190277099609375,0.06718599796295166,0.002979120004296571
17.211244583129883,0.07428000122308731,0.0032720822116811183
17.281967163085938,0.07022300362586975,0.003059964052076429
17.302940368652344,0.06971900165081024,0.004228921020780596
17.373659133911133,0.06944099813699722,0.0038619062650458
17.394634246826172,0.06955400109291077,0.0037326345923489484
17.465351104736328,0.06546200066804886,0.0031983209657568765
17.486330032348633,0.07060500234365463,0.004551475475052019
17.557043075561523,0.07296299934387207,0.003540131212257534
17.578025817871094,0.06726100295782089,0.0037393642507784664
17.648733139038086,0.06815800070762634,0.00344078900835259
17.669721603393555,0.06748100370168686,0.003683954668559319
17.74042510986328,0.06593500077724457,0.0034681294670182083
17.761415481567383,0.06755100190639496,0.0037659268447488466
17.832117080688477,0.06915300339460373,0.003716004843915035
17.853111267089844,0.06854899972677231,0.00527013168715925
17.92380714416504,0.06256599724292755,0.0037900282320848223
17.944807052612305,0.07278800010681152,0.004510044345679984
18.015499114990234,0.06697499752044678,0.004113384616103872
18.036502838134766,0.06675200164318085,0.0049057015808139
18.107189178466797,0.06577499955892563,0.0042866398262508595
18.128198623657227,0.06407299637794495,0.004601481609221099
18.198881149291992,0.06514699757099152,0.004637312691635102
18.219894409179688,0.06562899798154831,0.004906332846434289
18.31159210205078,0.06652799993753433,0.004680702725018969
18.38226318359375,0.06728799641132355,0.004537491046823123
18.403287887573242,0.06556300073862076,0.005057520835350064
18.494983673095703,0.06544999778270721,0.004802961794559686
18.565645217895508,0.06648100167512894,0.004969319068041415
18.586681365966797,0.06644800305366516,0.0048437172708571665
18.65733528137207,0.0663520023226738,0.0048264471404957906
18.678377151489258,0.06710100173950195,0.004440772117548929
18.749027252197266,0.05965900048613548,0.0045591276577871785
18.77007484436035,0.06137499958276749,0.004790871423864348
18.840717315673828,0.06398899853229523,0.004873890745595351
18.861772537231445,0.06504300236701965,0.004668505006958866
18.932409286499023,0.06317300349473953,0.004742110395172175
18.953468322753906,0.06418699771165848,0.004973468507993189
19.024099349975586,0.07001800090074539,0.005690698111831272
19.045166015625,0.06331799924373627,0.004056130298696037
19.11579132080078,0.06377100199460983,0.004947494820613761
19.136863708496094,0.06379800289869308,0.004207338826384202
19.207481384277344,0.062470000237226486,0.005284295790358447
19.228561401367188,0.06852000206708908,0.0052629628537545275
19.299171447753906,0.05743899941444397,0.005823953725777703
19.32025909423828,0.06268399953842163,0.004379179946062961
19.3908634185791,0.06299199908971786,0.004562407368922683
19.411956787109375,0.06420999765396118,0.004405592128193439
19.482553482055664,0.06167000159621239,0.00667842683571513
19.50365447998047,0.06143200024962425,0.005495083347866528
19.574243545532227,0.058910999447107315,0.004464211240521667
19.595352172851562,0.06404700130224228,0.005502639094107481
19.66593360900879,0.06102199852466583,0.004487448718369938
19.68705177307129,0.059957001358270645,0.004417171493161659
19.757625579833984,0.05784500017762184,0.004669982226946908
19.778749465942383,0.05061599984765053,0.005064074643999631
19.829435348510742,0.06012599915266037,0.006836233319599324
19.849315643310547,0.05738300085067749,0.005093368335394565
19.870447158813477,0.05848800018429756,0.004631095982594186
19.871931076049805,0.059530001133680344,0.006718273066793281
19.94100570678711,0.05826399847865105,0.004651993336194711
19.962146759033203,0.06233400106430054,0.0048692928644722125
20.0128231048584,0.05977199971675873,0.004492581217963677
20.032695770263672,0.062185000628232956,0.00527886626085564
20.053844451904297,0.06212399899959564,0.005162494455202833
20.055299758911133,0.05941599979996681,0.00430499593495743
20.124387741088867,0.060826998203992844,0.005440397595764486
20.145544052124023,0.06056800112128258,0.005638105178160478
20.196212768554688,0.06047600135207176,0.003407657553217459
20.21607780456543,0.06068199872970581,0.005798435737334682
20.23724365234375,0.05743600055575371,0.005596228015368924
20.23866844177246,0.06019999831914902,0.003200056249505624
20.307767868041992,0.05598299950361252,0.006227399537527683
20.328941345214844,0.059960998594760895,0.006101568568819005
20.379600524902344,0.060201000422239304,0.005112190332919932
20.399457931518555,0.05711999908089638,0.00625381355654292
20.42064094543457,0.062283001840114594,0.006242566219112136
20.42203712463379,0.05890699848532677,0.004864759089615847
20.491147994995117,0.061987001448869705,0.007170788589827481
20.50492286682129,0.05532599985599518,0.00534254302743553
20.512340545654297,0.06147700175642967,0.007050480125495
20.56298828125,0.05954800173640251,0.004947673897903943
20.605405807495117,0.05978100001811981,0.0049266024804118305
20.61338233947754,0.056014999747276306,0.004253352795148787
20.68082618713379,0.05820799991488457,0.0047742998439561785
20.74637794494629,0.05881299823522568,0.005161908658626186
20.78793716430664,0.061691999435424805,0.005508915410495971
20.788776397705078,0.05802299827337265,0.005015716698538704
20.856834411621094,0.05733799934387207,0.004290369098341074
20.929765701293945,0.05715100094676018,0.003225220147524817
20.962596893310547,0.05587499961256981,0.004019282274237529
20.972145080566406,0.05724199861288071,0.003914596403206849
21.032949447631836,0.05747399851679802,0.003649572714716067
21.1131534576416,0.05870100110769272,0.003992503475264611
21.137359619140625,0.05709199979901314,0.0037881822817810657
21.155515670776367,0.060722000896930695,0.003196508251201614
21.209169387817383,0.05587499961256981,0.004682968502990384
21.296541213989258,0.05978799983859062,0.003954953602761984
21.312225341796875,0.05603399872779846,0.005173090662263711
21.338886260986328,0.05683299899101257,0.0037122050051148843
21.385496139526367,0.056196000427007675,0.004503990008869913
21.479930877685547,0.06019100174307823,0.004546497992961176
21.487197875976562,0.05546100065112114,0.004564646536151512
21.56192970275879,0.059581998735666275,0.0035683234158355097
21.662273406982422,0.056728001683950424,0.0035880843078166377
21.837453842163086,0.05661400035023689,0.004789284393309714
21.91511344909668,0.05718199908733368,0.004961656376654877
22.012737274169922,0.05812099948525429,0.004981510012034503
22.188125610351562,0.055365998297929764,0.0038519410691234624
22.268722534179688,0.05758199840784073,0.003154513750168162
22.363618850708008,0.057472001761198044,0.0034203952987922315
22.44568634033203,0.0563259981572628,0.004370621237307117
22.539215087890625,0.0566679984331131,0.0044577098380222105
22.62275505065918,0.056797001510858536,0.0038034622385400385
22.714916229248047,0.056327998638153076,0.0044585724172654185
22.799930572509766,0.054457999765872955,0.0037888791218512103
22.890722274780273,0.054954998195171356,0.00366476056516657
22.97721290588379,0.056859999895095825,0.0026824863466567727
23.066631317138672,0.05696700140833855,0.0032865326713726736
23.154600143432617,0.05624999850988388,0.003546217280427131
23.242645263671875,0.05658499896526337,0.0037114269493013063
23.332094192504883,0.055174000561237335,0.0038208953139283993
23.41876220703125,0.055222999304533005,0.0039861374788132935
23.509693145751953,0.05434900149703026,0.0028579846045771484
23.59498405456543,0.05429200083017349,0.003796405405116793
23.68739891052246,0.05525900050997734,0.0024977752100619464
23.771310806274414,0.05438600108027458,0.0027932239437610438
23.865211486816406,0.05484800040721893,0.002426146326996787
23.94774055480957,0.05529399961233139,0.002774115354486904
24.043128967285156,0.05492600053548813,0.002509311658602813
24.12427520751953,0.055695001035928726,0.0030276608132351946
24.221153259277344,0.05683000013232231,0.0025798744155481677
24.300912857055664,0.05549599975347519,0.0030807851272037783
24.399282455444336,0.0565669983625412,0.0025276821398269203
24.4776554107666,0.05632400140166283,0.0030700778491758157
24.577518463134766,0.05652900040149689,0.0026236592766592233
24.65450096130371,0.056648001074790955,0.002620932658425241
24.831451416015625,0.056005001068115234,0.002783694846781881
24.934309005737305,0.056338999420404434,0.003038297714181413
25.00850486755371,0.056237999349832535,0.00355673234865937
25.112863540649414,0.057034000754356384,0.0031298592620116325
25.18566131591797,0.05695899948477745,0.0032389607901300685
25.291522979736328,0.056616999208927155,0.0028542687329682188
25.362924575805664,0.05657000094652176,0.002785727194109287
25.47028923034668,0.05697700008749962,0.0026344238459291244
25.5402889251709,0.05850199982523918,0.003089007931359193
25.64916229248047,0.0566210001707077,0.003209509775651104
25.717758178710938,0.05510000139474869,0.002866183001833623
25.828140258789062,0.05822800099849701,0.003111760434223689
25.89533042907715,0.05541300028562546,0.003246931166501686
26.007225036621094,0.0570329986512661,0.0032714914030148395
26.073007583618164,0.05890600010752678,0.004403589104355674
26.18641471862793,0.057179998606443405,0.0033517471563350356
26.25078773498535,0.05585499852895737,0.0033200256023109215
26.365711212158203,0.054954998195171356,0.0029404533664045755
26.428672790527344,0.05644800141453743,0.003243854034940537
26.545114517211914,0.058788001537323,0.002893358774849742
26.72462272644043,0.05799200013279915,0.003265633935394474
26.904237747192383,0.05950799956917763,0.0035539839616970698
26.962947845458984,0.058515001088380814,0.0037674837756784037
27.083959579467773,0.05995900183916092,0.0033561390018889267
27.141246795654297,0.059363000094890594,0.0037276970102195807
27.26378631591797,0.061567001044750214,0.0032660013778319204
27.31964874267578,0.058171000331640244,0.0040070907152197095
27.4437198638916,0.06103400141000748,0.003246267549047675
27.49815559387207,0.06103900074958801,0.003245319244696891
27.62375831604004,0.060405999422073364,0.003329330413161181
27.67676544189453,0.06019200012087822,0.0040358377073415625
27.803903579711914,0.0625310018658638,0.0034063320448834695
27.855478286743164,0.06210799887776375,0.003455412710516647
27.984153747558594,0.06170700117945671,0.003665470501859209
28.0342960357666,0.061466000974178314,0.00463467043057001
28.164512634277344,0.06299500167369843,0.003616735129920354
28.213214874267578,0.06375599652528763,0.003956797821471297
28.344974517822266,0.0622979998588562,0.0035717729491108476
28.392240524291992,0.06282299757003784,0.004327124333781038
28.525545120239258,0.061177998781204224,0.00369651579193164
28.571367263793945,0.06189199909567833,0.003686139036987075
28.706220626831055,0.06522899866104126,0.0037060438475549637
28.750598907470703,0.06362000107765198,0.003554828406547917
28.887001037597656,0.06605900079011917,0.0036090742580334916
28.929933547973633,0.06591799855232239,0.0036273648837689323
29.067888259887695,0.06172100082039833,0.004152767270146499
29.109371185302734,0.06188200041651726,0.00452925258734816
29.248882293701172,0.06402800232172012,0.004151705432710756
29.288911819458008,0.06378400325775146,0.004621688544244408
29.429983139038086,0.06493700295686722,0.004250907432537199
29.468555450439453,0.06371799856424332,0.0045712149369724455
29.611188888549805,0.06525500118732452,0.004141703514255939
29.648303985595703,0.06580399721860886,0.0047395865853468696
29.792499542236328,0.06514400243759155,0.004198950464104095
29.828155517578125,0.06599999964237213,0.004414741328775673
29.97391700744629,0.06370200216770172,0.0038894671871607302
30.00811004638672,0.06424800306558609,0.004350864167036245
30.155441284179688,0.06572899967432022,0.0037304562723613315
30.188167572021484,0.06462199985980988,0.003891744210505105
30.337072372436523,0.06620500236749649,0.004553994071142386
30.368328094482422,0.06665199995040894,0.004224961301597921
30.548593521118164,0.06747099757194519,0.004880903604866624
30.70064926147461,0.06556300073862076,0.005416965386634846
30.728960037231445,0.0674860030412674,0.0048715012059938985
30.882598876953125,0.06997200101613998,0.004696595575520634
30.90943145751953,0.06908299773931503,0.004914870598500026
31.064651489257812,0.07088500261306763,0.004955489582271362
31.09000587463379,0.06955499947071075,0.005324992112670215
31.24681282043457,0.07131700217723846,0.005941691173394995
31.27068328857422,0.06960099935531616,0.0062267547727528185
31.429079055786133,0.06935799866914749,0.004890334139913141
31.451461791992188,0.07183200120925903,0.005320842132595178
31.611452102661133,0.07146500051021576,0.00723486178167904
31.63234519958496,0.071212999522686,0.0064454496352077725
31.793930053710938,0.06965100020170212,0.006356732887262135
31.813331604003906,0.07258900254964828,0.0063383163379560035
31.97651481628418,0.07508499920368195,0.005849362358411386
31.994421005249023,0.0679050013422966,0.0060309711489941655
32.15920639038086,0.07008499652147293,0.006268818868016526
32.17561340332031,0.07778599858283997,0.00694878823968611
32.342002868652344,0.07730299979448318,0.006676000674056288
32.356910705566406,0.07548999786376953,0.007295858825388551
32.52490234375,0.07733000069856644,0.00736790506182049
32.538307189941406,0.07749000191688538,0.008325442931159879
32.70791244506836,0.07625699788331985,0.0074006330810275954
32.71980667114258,0.07627099752426147,0.008982603687127692
32.89102554321289,0.07823900133371353,0.007773294989899714
32.90141296386719,0.07932399958372116,0.009316339892897854
33.074249267578125,0.08170299977064133,0.007382647424874087
33.0831184387207,0.08179300278425217,0.0076969890866494025
33.25757598876953,0.08078700304031372,0.008069225117692529
33.264930725097656,0.08048500120639801,0.010155476158211392
33.44100570678711,0.09147699922323227,0.00878955880576494
33.446842193603516,0.08297599852085114,0.009233431756394801
33.62454605102539,0.07343800365924835,0.0093801522908746
33.62885665893555,0.08272100239992142,0.009810810058297939
33.808189392089844,0.08747100085020065,0.010148172347767848
33.81097412109375,0.07523000240325928,0.010601758722023437
33.991943359375,0.08348099887371063,0.011601768184203649
34.17552185058594,0.08120200037956238,0.011655652577183314
34.17580032348633,0.08121699839830399,0.011431679754086887
34.35794448852539,0.08962199836969376,0.013902065026462795
34.35976028442383,0.08825600147247314,0.011233727787337559
34.54047775268555,0.08298800140619278,0.012031402661369124
34.54383087158203,0.08580800145864487,0.01124160335539375
34.72311019897461,0.07968900352716446,0.011306687578597013
34.72800827026367,0.09335800260305405,0.011768867150240078
34.90584182739258,0.09206800162792206,0.0126196269754696
34.912288665771484,0.08824899792671204,0.0113390976713317
35.088680267333984,0.0902630016207695,0.01495661382131664
35.096675872802734,0.08961699903011322,0.015929754360943547
35.27162170410156,0.09097500145435333,0.01565789682556377
35.28116989135742,0.09000799804925919,0.01384380988023167
35.45466232299805,0.10642000287771225,0.018498641247399767
35.46576690673828,0.09486299753189087,0.016063838426727282
35.6378059387207,0.08683899790048599,0.020724821688014594
35.650474548339844,0.0921579971909523,0.017885846918723195
35.82105255126953,0.0908219963312149,0.0218736440951205
35.83528518676758,0.09058599919080734,0.021364496834702193
36.0044059753418,0.1086219996213913,0.022873113933174906
